old_cloudinary_url,old_cloudinary_unversioned_url,old_images_url,old_images_unversioned_url,cloudinary_public_id,original_filename,local_filename,target_s3_key,new_public_url,resource_type,type,format,version,bytes,width,height,created_at
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_grid2_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_grid2_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_grid2_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_grid2_gallery_crop.jpg,cms-uploads/heitmuller_grid2_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_grid2_gallery_crop.jpg,cms-uploads/heitmuller_grid2_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_grid2_gallery_crop.jpg,image,upload,jpg,1674346940,39312,392,261,2023-01-22T00:22:20Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_meadow_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_meadow_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_full.jpg,cms-uploads/heitmuller_meadow_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_full.jpg,cms-uploads/heitmuller_meadow_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_full.jpg,image,upload,jpg,1674346942,2418349,2592,1823,2023-01-22T00:22:22Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346939/cms-uploads/heitmuller_meadow_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346939/cms-uploads/heitmuller_meadow_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid.jpg,cms-uploads/heitmuller_meadow_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_grid.jpg,cms-uploads/heitmuller_meadow_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_grid.jpg,image,upload,jpg,1674346939,106041,392,261,2023-01-22T00:22:19Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,cms-uploads/heitmuller_meadow_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_grid_gallery_crop.jpg,image,upload,jpg,1674346934,104377,392,261,2023-01-22T00:22:14Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_meadow_grid-1-.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid-1-.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_meadow_grid-1-.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_grid-1-.jpg,cms-uploads/heitmuller_meadow_grid-1-,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_grid-1-.jpg,cms-uploads/heitmuller_meadow_grid-1-.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_grid-1-.jpg,image,upload,jpg,1674346910,106041,392,261,2023-01-22T00:21:50Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346901/cms-uploads/heitmuller_meadow_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346901/cms-uploads/heitmuller_meadow_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_small.jpg,cms-uploads/heitmuller_meadow_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_small.jpg,cms-uploads/heitmuller_meadow_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_small.jpg,image,upload,jpg,1674346901,554179,1037,730,2023-01-22T00:21:41Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346947/cms-uploads/heitmuller_meadow_small-1-.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_small-1-.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346947/cms-uploads/heitmuller_meadow_small-1-.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_meadow_small-1-.jpg,cms-uploads/heitmuller_meadow_small-1-,,migration/cloudinary-downloads/cms-uploads/heitmuller_meadow_small-1-.jpg,cms-uploads/heitmuller_meadow_small-1-.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_meadow_small-1-.jpg,image,upload,jpg,1674346947,554179,1037,730,2023-01-22T00:22:27Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346949/cms-uploads/heitmuller_mill_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346949/cms-uploads/heitmuller_mill_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_full.jpg,cms-uploads/heitmuller_mill_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_mill_full.jpg,cms-uploads/heitmuller_mill_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mill_full.jpg,image,upload,jpg,1674346949,2708205,2786,2211,2023-01-22T00:22:29Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_mill_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_mill_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_grid.jpg,cms-uploads/heitmuller_mill_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_mill_grid.jpg,cms-uploads/heitmuller_mill_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mill_grid.jpg,image,upload,jpg,1674346911,101157,392,261,2023-01-22T00:21:51Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346909/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346909/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,cms-uploads/heitmuller_mill_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mill_grid_gallery_crop.jpg,image,upload,jpg,1674346909,97214,392,261,2023-01-22T00:21:49Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346941/cms-uploads/heitmuller_mill_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346941/cms-uploads/heitmuller_mill_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mill_small.jpg,cms-uploads/heitmuller_mill_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_mill_small.jpg,cms-uploads/heitmuller_mill_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mill_small.jpg,image,upload,jpg,1674346941,611588,1115,885,2023-01-22T00:22:21Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346939/cms-uploads/heitmuller_morning_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346939/cms-uploads/heitmuller_morning_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_full.jpg,cms-uploads/heitmuller_morning_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_morning_full.jpg,cms-uploads/heitmuller_morning_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_full.jpg,image,upload,jpg,1674346939,3695741,3115,2160,2023-01-22T00:22:19Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346902/cms-uploads/heitmuller_morning_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346902/cms-uploads/heitmuller_morning_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_grid.jpg,cms-uploads/heitmuller_morning_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_morning_grid.jpg,cms-uploads/heitmuller_morning_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid.jpg,image,upload,jpg,1674346902,117167,392,261,2023-01-22T00:21:42Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346912/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346912/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,cms-uploads/heitmuller_morning_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,image,upload,jpg,1674346912,114691,392,261,2023-01-22T00:21:52Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346933/cms-uploads/heitmuller_morning_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346933/cms-uploads/heitmuller_morning_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_morning_small.jpg,cms-uploads/heitmuller_morning_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_morning_small.jpg,cms-uploads/heitmuller_morning_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_small.jpg,image,upload,jpg,1674346933,772637,1153,800,2023-01-22T00:22:13Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_mt_path_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_mt_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_full.jpg,cms-uploads/heitmuller_mt_path_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_full.jpg,cms-uploads/heitmuller_mt_path_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_full.jpg,image,upload,jpg,1674346942,2192584,2261,1768,2023-01-22T00:22:22Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346946/cms-uploads/heitmuller_mt_path_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346946/cms-uploads/heitmuller_mt_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_grid.jpg,cms-uploads/heitmuller_mt_path_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_grid.jpg,cms-uploads/heitmuller_mt_path_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid.jpg,image,upload,jpg,1674346946,110993,392,261,2023-01-22T00:22:26Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_mt_path_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,image,upload,jpg,1674346916,111685,392,261,2023-01-22T00:21:56Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_mt_path_small.jpg,cms-uploads/heitmuller_mt_path_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_small.jpg,cms-uploads/heitmuller_mt_path_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_small.jpg,image,upload,jpg,1674346916,670989,1063,831,2023-01-22T00:21:56Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346956/cms-uploads/heitmuller_oaks_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346956/cms-uploads/heitmuller_oaks_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_full.jpg,cms-uploads/heitmuller_oaks_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_full.jpg,cms-uploads/heitmuller_oaks_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_full.jpg,image,upload,jpg,1674346956,2734477,2479,1900,2023-01-22T00:22:36Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346904/cms-uploads/heitmuller_oaks_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346904/cms-uploads/heitmuller_oaks_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_grid.jpg,cms-uploads/heitmuller_oaks_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_grid.jpg,cms-uploads/heitmuller_oaks_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid.jpg,image,upload,jpg,1674346904,112170,392,261,2023-01-22T00:21:44Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346925/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346925/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,cms-uploads/heitmuller_oaks_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,image,upload,jpg,1674346925,114574,392,261,2023-01-22T00:22:05Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346908/cms-uploads/heitmuller_oaks_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346908/cms-uploads/heitmuller_oaks_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_oaks_small.jpg,cms-uploads/heitmuller_oaks_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_small.jpg,cms-uploads/heitmuller_oaks_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_small.jpg,image,upload,jpg,1674346908,917500,1240,950,2023-01-22T00:21:48Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_original.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_original.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_original.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_original.jpg,cms-uploads/heitmuller_original,,migration/cloudinary-downloads/cms-uploads/heitmuller_original.jpg,cms-uploads/heitmuller_original.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_original.jpg,image,upload,jpg,1674346934,3146213,2349,1741,2023-01-22T00:22:14Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_path_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_full.jpg,cms-uploads/heitmuller_path_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_path_full.jpg,cms-uploads/heitmuller_path_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_full.jpg,image,upload,jpg,1674346923,1943547,2258,1751,2023-01-22T00:22:03Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346927/cms-uploads/heitmuller_path_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346927/cms-uploads/heitmuller_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_grid.jpg,cms-uploads/heitmuller_path_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_path_grid.jpg,cms-uploads/heitmuller_path_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid.jpg,image,upload,jpg,1674346927,100438,392,261,2023-01-22T00:22:07Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346938/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346938/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_path_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,image,upload,jpg,1674346938,102905,392,261,2023-01-22T00:22:18Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_path_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_path_small.jpg,cms-uploads/heitmuller_path_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_path_small.jpg,cms-uploads/heitmuller_path_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_small.jpg,image,upload,jpg,1674346910,525654,994,771,2023-01-22T00:21:50Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_school_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_school_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_full.jpg,cms-uploads/heitmuller_school_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_school_full.jpg,cms-uploads/heitmuller_school_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_full.jpg,image,upload,jpg,1674346910,2611315,2619,1967,2023-01-22T00:21:50Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346945/cms-uploads/heitmuller_school_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346945/cms-uploads/heitmuller_school_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_grid.jpg,cms-uploads/heitmuller_school_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_school_grid.jpg,cms-uploads/heitmuller_school_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid.jpg,image,upload,jpg,1674346945,102249,392,261,2023-01-22T00:22:25Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,cms-uploads/heitmuller_school_grid_gallery_crop,,migration/cloudinary-downloads/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,image,upload,jpg,1674346923,104208,392,261,2023-01-22T00:22:03Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346907/cms-uploads/heitmuller_school_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346907/cms-uploads/heitmuller_school_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_school_small.jpg,cms-uploads/heitmuller_school_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_school_small.jpg,cms-uploads/heitmuller_school_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_small.jpg,image,upload,jpg,1674346907,597983,1048,787,2023-01-22T00:21:47Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_small.jpg,cms-uploads/heitmuller_small,,migration/cloudinary-downloads/cms-uploads/heitmuller_small.jpg,cms-uploads/heitmuller_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small.jpg,image,upload,jpg,1674346911,1333526,1346,998,2023-01-22T00:21:51Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_small2.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_small2.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_small2.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_small2.jpg,cms-uploads/heitmuller_small2,,migration/cloudinary-downloads/cms-uploads/heitmuller_small2.jpg,cms-uploads/heitmuller_small2.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small2.jpg,image,upload,jpg,1674346930,1321838,1449,1107,2023-01-22T00:22:10Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_sunbeams_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_sunbeams_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_sunbeams_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_sunbeams_full.jpg,cms-uploads/heitmuller_sunbeams_full,,migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_full.jpg,cms-uploads/heitmuller_sunbeams_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_full.jpg,image,upload,jpg,1674346940,3590813,2766,2124,2023-01-22T00:22:20Z
https://res.cloudinary.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_sunbeams_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/cms-uploads/heitmuller_sunbeams_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_sunbeams_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/cms-uploads/heitmuller_sunbeams_grid.jpg,cms-uploads/heitmuller_sunbeams_grid,,migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_grid.jpg,cms-uploads/heitmuller_sunbeams_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_grid.jpg,image,upload,jpg,1674346944,133901,392,261,2023-01-22T00:22:24Z
