local_path,size_bytes,target_s3_key,s3_uri,new_public_url,old_cloudinary_url,old_images_url,cloudinary_public_id
migration/cloudinary-downloads/cms-uploads/heitmuller_morning_grid.jpg,117167,cms-uploads/heitmuller_morning_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346902/cms-uploads/heitmuller_morning_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346902/cms-uploads/heitmuller_morning_grid.jpg,cms-uploads/heitmuller_morning_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,114691,cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346912/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346912/cms-uploads/heitmuller_morning_grid_gallery_crop.jpg,cms-uploads/heitmuller_morning_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_morning_small.jpg,772637,cms-uploads/heitmuller_morning_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_morning_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346933/cms-uploads/heitmuller_morning_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346933/cms-uploads/heitmuller_morning_small.jpg,cms-uploads/heitmuller_morning_small
migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_full.jpg,2192584,cms-uploads/heitmuller_mt_path_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_mt_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346942/cms-uploads/heitmuller_mt_path_full.jpg,cms-uploads/heitmuller_mt_path_full
migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_grid.jpg,110993,cms-uploads/heitmuller_mt_path_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346946/cms-uploads/heitmuller_mt_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346946/cms-uploads/heitmuller_mt_path_grid.jpg,cms-uploads/heitmuller_mt_path_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,111685,cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_mt_path_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_mt_path_small.jpg,670989,cms-uploads/heitmuller_mt_path_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_mt_path_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346916/cms-uploads/heitmuller_mt_path_small.jpg,cms-uploads/heitmuller_mt_path_small
migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_full.jpg,2734477,cms-uploads/heitmuller_oaks_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346956/cms-uploads/heitmuller_oaks_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346956/cms-uploads/heitmuller_oaks_full.jpg,cms-uploads/heitmuller_oaks_full
migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_grid.jpg,112170,cms-uploads/heitmuller_oaks_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346904/cms-uploads/heitmuller_oaks_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346904/cms-uploads/heitmuller_oaks_grid.jpg,cms-uploads/heitmuller_oaks_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,114574,cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346925/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346925/cms-uploads/heitmuller_oaks_grid_gallery_crop.jpg,cms-uploads/heitmuller_oaks_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_oaks_small.jpg,917500,cms-uploads/heitmuller_oaks_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_oaks_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346908/cms-uploads/heitmuller_oaks_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346908/cms-uploads/heitmuller_oaks_small.jpg,cms-uploads/heitmuller_oaks_small
migration/cloudinary-downloads/cms-uploads/heitmuller_original.jpg,3146213,cms-uploads/heitmuller_original.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_original.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_original.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_original.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346934/cms-uploads/heitmuller_original.jpg,cms-uploads/heitmuller_original
migration/cloudinary-downloads/cms-uploads/heitmuller_path_full.jpg,1943547,cms-uploads/heitmuller_path_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_path_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_path_full.jpg,cms-uploads/heitmuller_path_full
migration/cloudinary-downloads/cms-uploads/heitmuller_path_grid.jpg,100438,cms-uploads/heitmuller_path_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346927/cms-uploads/heitmuller_path_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346927/cms-uploads/heitmuller_path_grid.jpg,cms-uploads/heitmuller_path_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,102905,cms-uploads/heitmuller_path_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346938/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346938/cms-uploads/heitmuller_path_grid_gallery_crop.jpg,cms-uploads/heitmuller_path_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_path_small.jpg,525654,cms-uploads/heitmuller_path_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_path_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_path_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_path_small.jpg,cms-uploads/heitmuller_path_small
migration/cloudinary-downloads/cms-uploads/heitmuller_school_full.jpg,2611315,cms-uploads/heitmuller_school_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_school_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346910/cms-uploads/heitmuller_school_full.jpg,cms-uploads/heitmuller_school_full
migration/cloudinary-downloads/cms-uploads/heitmuller_school_grid.jpg,102249,cms-uploads/heitmuller_school_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346945/cms-uploads/heitmuller_school_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346945/cms-uploads/heitmuller_school_grid.jpg,cms-uploads/heitmuller_school_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,104208,cms-uploads/heitmuller_school_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346923/cms-uploads/heitmuller_school_grid_gallery_crop.jpg,cms-uploads/heitmuller_school_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_school_small.jpg,597983,cms-uploads/heitmuller_school_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_school_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346907/cms-uploads/heitmuller_school_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346907/cms-uploads/heitmuller_school_small.jpg,cms-uploads/heitmuller_school_small
migration/cloudinary-downloads/cms-uploads/heitmuller_small.jpg,1333526,cms-uploads/heitmuller_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346911/cms-uploads/heitmuller_small.jpg,cms-uploads/heitmuller_small
migration/cloudinary-downloads/cms-uploads/heitmuller_small2.jpg,1321838,cms-uploads/heitmuller_small2.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small2.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_small2.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_small2.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_small2.jpg,cms-uploads/heitmuller_small2
migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_full.jpg,3590813,cms-uploads/heitmuller_sunbeams_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_sunbeams_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller_sunbeams_full.jpg,cms-uploads/heitmuller_sunbeams_full
migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_grid.jpg,133901,cms-uploads/heitmuller_sunbeams_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_sunbeams_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_sunbeams_grid.jpg,cms-uploads/heitmuller_sunbeams_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,131748,cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346930/cms-uploads/heitmuller_sunbeams_grid_gallery_crop.jpg,cms-uploads/heitmuller_sunbeams_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_sunbeams_small.jpg,838249,cms-uploads/heitmuller_sunbeams_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_sunbeams_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346909/cms-uploads/heitmuller_sunbeams_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346909/cms-uploads/heitmuller_sunbeams_small.jpg,cms-uploads/heitmuller_sunbeams_small
migration/cloudinary-downloads/cms-uploads/heitmuller_traveler_full.jpg,2769177,cms-uploads/heitmuller_traveler_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_traveler_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346944/cms-uploads/heitmuller_traveler_full.jpg,cms-uploads/heitmuller_traveler_full
migration/cloudinary-downloads/cms-uploads/heitmuller_traveler_grid.jpg,111703,cms-uploads/heitmuller_traveler_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346906/cms-uploads/heitmuller_traveler_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346906/cms-uploads/heitmuller_traveler_grid.jpg,cms-uploads/heitmuller_traveler_grid
migration/cloudinary-downloads/cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,111703,cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346926/cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346926/cms-uploads/heitmuller_traveler_grid_gallery_crop.jpg,cms-uploads/heitmuller_traveler_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/heitmuller_traveler_small.jpg,660301,cms-uploads/heitmuller_traveler_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller_traveler_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346931/cms-uploads/heitmuller_traveler_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346931/cms-uploads/heitmuller_traveler_small.jpg,cms-uploads/heitmuller_traveler_small
migration/cloudinary-downloads/cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,78258,cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346931/cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346931/cms-uploads/heitmuller-church-img_1374-gall-full-cr.jpg,cms-uploads/heitmuller-church-img_1374-gall-full-cr
migration/cloudinary-downloads/cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,1985420,cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346906/cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346906/cms-uploads/heitmuller-church-img_1374-lrg-cr-fr.jpg,cms-uploads/heitmuller-church-img_1374-lrg-cr-fr
migration/cloudinary-downloads/cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,553172,cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346924/cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346924/cms-uploads/heitmuller-church-img_1374-sm-cr-fr.jpg,cms-uploads/heitmuller-church-img_1374-sm-cr-fr
migration/cloudinary-downloads/cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,90087,cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346940/cms-uploads/heitmuller-church-img_1374-zoom-cr.jpg,cms-uploads/heitmuller-church-img_1374-zoom-cr
migration/cloudinary-downloads/cms-uploads/henneberg_grid.jpg,53772,cms-uploads/henneberg_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henneberg_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henneberg_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346903/cms-uploads/henneberg_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346903/cms-uploads/henneberg_grid.jpg,cms-uploads/henneberg_grid
migration/cloudinary-downloads/cms-uploads/henneberg_grid_gallery_crop.jpg,27958,cms-uploads/henneberg_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henneberg_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henneberg_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346952/cms-uploads/henneberg_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346952/cms-uploads/henneberg_grid_gallery_crop.jpg,cms-uploads/henneberg_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/henneberg_sparrow_full.jpg,690837,cms-uploads/henneberg_sparrow_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henneberg_sparrow_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henneberg_sparrow_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346907/cms-uploads/henneberg_sparrow_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346907/cms-uploads/henneberg_sparrow_full.jpg,cms-uploads/henneberg_sparrow_full
migration/cloudinary-downloads/cms-uploads/henneberg_sparrow_small.jpg,313786,cms-uploads/henneberg_sparrow_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henneberg_sparrow_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henneberg_sparrow_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346937/cms-uploads/henneberg_sparrow_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346937/cms-uploads/henneberg_sparrow_small.jpg,cms-uploads/henneberg_sparrow_small
migration/cloudinary-downloads/cms-uploads/henry_kemper_grid.jpg,29275,cms-uploads/henry_kemper_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henry_kemper_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henry_kemper_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346926/cms-uploads/henry_kemper_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346926/cms-uploads/henry_kemper_grid.jpg,cms-uploads/henry_kemper_grid
migration/cloudinary-downloads/cms-uploads/henry_kemper_grid_gallery_crop.jpg,30894,cms-uploads/henry_kemper_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/henry_kemper_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/henry_kemper_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346899/cms-uploads/henry_kemper_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346899/cms-uploads/henry_kemper_grid_gallery_crop.jpg,cms-uploads/henry_kemper_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/herzog_full.jpg,1700528,cms-uploads/herzog_full.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog_full.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog_full.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346924/cms-uploads/herzog_full.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346924/cms-uploads/herzog_full.jpg,cms-uploads/herzog_full
migration/cloudinary-downloads/cms-uploads/herzog_grid.jpg,48491,cms-uploads/herzog_grid.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog_grid.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog_grid.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346907/cms-uploads/herzog_grid.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346907/cms-uploads/herzog_grid.jpg,cms-uploads/herzog_grid
migration/cloudinary-downloads/cms-uploads/herzog_grid_gallery_crop.jpg,34698,cms-uploads/herzog_grid_gallery_crop.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog_grid_gallery_crop.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog_grid_gallery_crop.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346925/cms-uploads/herzog_grid_gallery_crop.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346925/cms-uploads/herzog_grid_gallery_crop.jpg,cms-uploads/herzog_grid_gallery_crop
migration/cloudinary-downloads/cms-uploads/herzog_small.jpg,546362,cms-uploads/herzog_small.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog_small.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog_small.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346928/cms-uploads/herzog_small.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346928/cms-uploads/herzog_small.jpg,cms-uploads/herzog_small
migration/cloudinary-downloads/cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,95630,cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346914/cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346914/cms-uploads/herzog-landscape-img_-gall-full-cr.jpg,cms-uploads/herzog-landscape-img_-gall-full-cr
migration/cloudinary-downloads/cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,1041941,cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346916/cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346916/cms-uploads/herzog-landscape-img_-sm-cr-fr.jpg,cms-uploads/herzog-landscape-img_-sm-cr-fr
migration/cloudinary-downloads/cms-uploads/herzog-landscape-img_-zoom-cr.jpg,96289,cms-uploads/herzog-landscape-img_-zoom-cr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-zoom-cr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_-zoom-cr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346926/cms-uploads/herzog-landscape-img_-zoom-cr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346926/cms-uploads/herzog-landscape-img_-zoom-cr.jpg,cms-uploads/herzog-landscape-img_-zoom-cr
migration/cloudinary-downloads/cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,3792088,cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,s3://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,https://img.bedfordfineartgallery.com/cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,https://res.cloudinary.com/dg6smdedp/image/upload/v1674346954/cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,https://images.bedfordfineartgallery.com/dg6smdedp/image/upload/v1674346954/cms-uploads/herzog-landscape-img_lrg-cr-fr.jpg,cms-uploads/herzog-landscape-img_lrg-cr-fr
